fid,app_id,app_name,reviewer,rating,review_text,review_date,thumbs_up,reply_text,scraped_at,translated_review_text,translated_reply_text,topic,nielsen_principles,nielsen_principles_explaination
f500,se.skanetrafiken.washington,Skånetrafiken,A Google user,2,"Dåligt!  Fint utseende, men absolut inte vad jag behöver på språng; fler favoriter och en historik lista i startskärmen. Förra appen satte pendlaren i fokus, detta sätter turisten i fokus.  Turisten har mer tid att gå igenom kartor och manuellt skriva in hållplatser och adresser, till skillnad från pendlaren! Pendlaren använder appen i större grad också än den typiska användaren som bara köper biljetter i appen...  Det nya utvecklingsteamets PO borde kolla in den äldre appen - watch and learn, ingen skam att inse att det äldre är bättre och att man bara behöver modernisera det istället för att ersätta det ""med nåt helt nytt""  Jag har mitt månadskort i denna app, och måste tvunget använda appen... Kan ni inte göra så man kan skapa genvägar för sina biljetterna på sin Hemskärm? Det hade varit en bra workaround för mig som pendlare, även om jag så måste måste skapa en ny genväg varje månad...",1/15/2018 23:53,8,Hej! Tråkigt att du inte är nöjd. Vi har planer på att till exempel förbättra favoriterna för att passa pendlaren som snarare har en favoritresa än en favoritdestination. Vi vill även göra det lättare att köpa om samma biljett tex. Vi tycker att vi har gjort en app som är bättre för både pendlare och turister men vi är inte färdiga ännu. /Joakim,2025-07-30T13:58:09.107310,"Badly!Nice look, but definitely not what I need on the go;More favorites and a history list in the home screen.The last app put the commuter in focus, this puts the tourist in focus.The tourist has more time to go through maps and manually enter stops and addresses, unlike the commuter!The commuter uses the app to a greater extent also than the typical user who only buys tickets in the app ... The new development team PO should check out the older app - Watch and Learn, no shame to realize that the older one is better and that you just need to modernize it instead of replacing it ""with something brand new"" I have my monthly card in this app, and you may not have to use the app ...It would have been a good workaround for me as a commuter, although I have to create a new shortcut every month ...","Hello!Sad that you are not satisfied.We have plans to improve the favorites, for example, to suit the commuter that has a favorite trip rather than a favorite destination.We also want to make it easier to buy about the same ticket eg.We think we have made an app that is better for both commuters and tourists but we are not ready yet./Joakim",,,
f501,se.skanetrafiken.washington,Skånetrafiken,A Google user,3,Despite reviews this is a pretty good app. I've been waiting for it for a while. Having recently switched from iOS to Android I can say that the Android version needs some love.,1/11/2018 15:07,1,Hi! If you have som good sugestions don't hesitate to let us know! We are looking on some tweaks but many things are standard for Android and that is a bit differen from iOS. /Joakim,2025-07-30T13:58:09.107310,Despite reviews this is a pretty good app. I've been waiting for it for a while. Having recently switched from iOS to Android I can say that the Android version needs some love.,Hi! If you have som good sugestions don't hesitate to let us know! We are looking on some tweaks but many things are standard for Android and that is a bit differen from iOS. /Joakim,,,
f502,se.skanetrafiken.washington,Skånetrafiken,A Google user,3,"Works OK except for the horrible usability problem that you cannot access your already bought tickets without clearing your latest search results. Really annoying when you need to switch trains or bus lines when going somewhere. This happens all the time for me at least.  When you search for a trip a floating action button shows at the bottom right with a ""buy ticket"" option, but when you already have one it should obviously give you the ""show ticket"" option instead. Or even better, like the add event button in the Google calendar app, the FAB could expand when you click it and show both options or maybe even one icon for each ticket if you happen to have more than one.",12/28/2017 12:20,0,"Hi! Thanks for your feedback, we know a lot of people want some changes and we are planing to improve some of the views. You can always find your bought tickets in ""Biljetter"". /Joakim",2025-07-30T13:58:09.107310,"Works OK except for the horrible usability problem that you cannot access your already bought tickets without clearing your latest search results. Really annoying when you need to switch trains or bus lines when going somewhere. This happens all the time for me at least.  When you search for a trip a floating action button shows at the bottom right with a ""buy ticket"" option, but when you already have one it should obviously give you the ""show ticket"" option instead. Or even better, like the add event button in the Google calendar app, the FAB could expand when you click it and show both options or maybe even one icon for each ticket if you happen to have more than one.","Hi! Thanks for your feedback, we know a lot of people want some changes and we are planing to improve some of the views. You can always find your bought tickets in ""Biljetter"". /Joakim",,,
f503,se.skanetrafiken.washington,Skånetrafiken,A Google user,3,"Nya giltighetstiden är bättre! Kul att se förändring relativt fort. Jag saknar kalenderfunktionen från förra appen. Sen borde ens aktiva biljett gå att nå från alla sidor i appen, så man slipper fippla genom alla sidor för att komma till ""biljetter"".",12/21/2017 13:41,10,Hej! Vi utvärderar systemet löpande och kommer till exempel att justera giltighetstiden på resor i mellanzonen. Tack vare er feedback. /Joakim,2025-07-30T13:58:09.107310,"The new validity period is better!Fun to see change relatively fast.I miss the calendar feature from the last app.Then one's active ticket should be reached from all pages in the app, so you don't have to shiver through all pages to get to ""tickets"".","Hello!We evaluate the system on an ongoing basis and will, for example, adjust the validity of travel in the middle zone.Thanks to your feedback./Joakim",,,
f504,se.skanetrafiken.washington,Skånetrafiken,A Google user,3,"The app has a weird usability issue in which makes it hard for you to toggle between the purchased tickets and the searched trip. If you go back to the tickets, your searched trip disappears and you have to search and find it again - a bit annoying and counter intuitive when you need to constantly check on the steps of the journey (which bus stop, time of the train, time you arrive, etc) but still show your ticket often.",12/14/2017 7:42,1,Thanks for your input! /Joakim,2025-07-30T13:58:09.107310,"The app has a weird usability issue in which makes it hard for you to toggle between the purchased tickets and the searched trip. If you go back to the tickets, your searched trip disappears and you have to search and find it again - a bit annoying and counter intuitive when you need to constantly check on the steps of the journey (which bus stop, time of the train, time you arrive, etc) but still show your ticket often.",Thanks for your input! /Joakim,,,
f505,se.skanetrafiken.washington,Skånetrafiken,A Google user,1,Time of busses is very wrong. I take bus nr 5 in Malmo. It could not be more inaccurate about times,12/12/2017 19:32,1,Hi! Sorry to hear that. If the buses is used right all our systems (and app) should get their real time-data. Thanks for your input! /Joakim,2025-07-30T13:58:09.107310,Time of busses is very wrong. I take bus nr 5 in Malmo. It could not be more inaccurate about times,Hi! Sorry to hear that. If the buses is used right all our systems (and app) should get their real time-data. Thanks for your input! /Joakim,,,
f506,se.skanetrafiken.washington,Skånetrafiken,A Google user,1,"The app has a strange flow. Bought a ticket, it disappears when I want to enter the bus, bought a new one, and now I've bought two tickets. Asked for refund and got this reply ""There is no refund. Have a nice weekend."". Just take a taxi or drive instead.",11/30/2017 9:59,2,"Hi! Sorry to here that. You find your bought tickets under ""biljetter"". Please contact us again if you have the same problem again. /Joakim",2025-07-30T13:58:09.107310,"The app has a strange flow. Bought a ticket, it disappears when I want to enter the bus, bought a new one, and now I've bought two tickets. Asked for refund and got this reply ""There is no refund. Have a nice weekend."". Just take a taxi or drive instead.","Hi! Sorry to here that. You find your bought tickets under ""biljetter"". Please contact us again if you have the same problem again. /Joakim",,,
f507,se.skanetrafiken.washington,Skånetrafiken,A Google user,1,Time display cut off on my phone.,11/29/2017 10:08,0,Hi! Do you still have problems? Please contact our customer service so that we can help you. /Joakim,2025-07-30T13:58:09.107310,Time display cut off on my phone.,Hi! Do you still have problems? Please contact our customer service so that we can help you. /Joakim,,,
f508,se.skanetrafiken.washington,Skånetrafiken,A Google user,3,"Since the last update, the QR code seems to be too small and is impossible to scan it. It has happened to me and my sister. The code is surrounded by a white border that originally was the whole code",11/27/2017 6:59,0,Hi! We've just solved some issues with the Aztec-code in the relase you are running right now. If your problems continue it would be great if you could contact our customer service so that we can investigate it For example via our Facebook page. /Joakim,2025-07-30T13:58:09.107310,"Since the last update, the QR code seems to be too small and is impossible to scan it. It has happened to me and my sister. The code is surrounded by a white border that originally was the whole code",Hi! We've just solved some issues with the Aztec-code in the relase you are running right now. If your problems continue it would be great if you could contact our customer service so that we can investigate it For example via our Facebook page. /Joakim,,,
f509,se.skanetrafiken.washington,Skånetrafiken,A Google user,2,"Funkar bra med själva betaldelen och att få en biljett, men är rätt kass vad gäller att visa trafikstatus och såna små detaljer som vilka hållplatser som faktiskt är öppna och kan användas. En liten anmärkning om ""flyttad"" hade varit trevligt att få när man söker på var man ska åka ifrån.",11/26/2017 22:00,0,Hej! Har du några exempel på när det här inte har visats vore det uppskattat om du vill höra av dig till vår kundtjänst med det. Appen använder samma data som övriga appar och hemsida men det kan visas lite annorlunda. Men nått som en flyttat hållplats ska visas. /Joakim,2025-07-30T13:58:09.107310,"Works well with the payment part itself and getting a ticket, but is the right cash when it comes to showing traffic status and such small details as what stops are actually open and can be used.A small note about ""moved"" would have been nice to get when searching for where to go from.","Hello!If you have any examples of when this has not been shown, it would be appreciated if you want to contact our customer service with it.The app uses the same data as other apps and website but it can be displayed a little differently.But something that a moved stop should be shown./Joakim",,,
f510,se.skanetrafiken.washington,Skånetrafiken,A Google user,1,Helt värdelös. Varför introducera en ny app med sämre funktionalitet en den redan befintliga?,11/23/2017 7:48,0,"Hej! Vi är övertygade om att appen blir bättre om vi utvecklar funktionalitet i appen efter era önskemål istället för att göra den helt ""färdig"" och sen låta er testa. Många funktioner tycker vi redan är bättre än i våra gamla appar och mycket är på gång. Till exempel att låna ut biljetter och köpa resor till Danmark. /Joakim",2025-07-30T13:58:09.107310,Completely useless.Why introduce a new app with poorer functionality one of the already existing ones?,"Hello!We are convinced that the app will be better if we develop functionality in the app according to your wishes instead of making it completely ""finished"" and then letting you test.Many features we already think are better than in our old apps and much is going on.For example, to lend tickets and buy trips to Denmark./Joakim",,,
f511,se.skanetrafiken.washington,Skånetrafiken,A Google user,1,Ogiltig biljett!  Ogiltig biljett! 😤,11/21/2017 13:51,0,Hej! Det här vill vi gärna titta på. Har du möjlighet får du gärna kontakta oss via till exempel Facebook och ge oss ditt biljett-ID så kan vi kolla upp ditt ärende. /Joakim,2025-07-30T13:58:09.107310,Invalid ticket!Invalid ticket!😤,"Hello!We would like to look at this.If you have the opportunity, you are welcome to contact us via, for example, Facebook and give us your ticket ID and we can check out your case./Joakim",,,
f512,se.skanetrafiken.washington,Skånetrafiken,A Google user,3,Snälla fixa smidigare navigering mellan biljett och sökning. I IOS appen kan du byta enkelt mellan de två medans i den här måste du ta 5 olika steg och sökt resa sparas inte,11/17/2017 18:36,3,Hej! Tack för din input. /Joakim,2025-07-30T13:58:09.107310,Please fix smoother navigation between ticket and search.In the iOS app you can easily switch between the two while in this one must take 5 different steps and sought trip is not saved,Hello!Thanks for your input./Joakim,,,
f513,se.skanetrafiken.washington,Skånetrafiken,A Google user,3,Fails sometimes on my 30day tickets.  Not even restart off the app will let the scanners  recognize the ticket. Which is bullcrap and leads to a pretty uncomfortable journey traveling and trying the scanner over and over. At least the Jojo cards don't fail.  It also seems like some drivers don't know how to handle the system in the bus itself. Just waving me past whenever they can't get it working.,11/14/2017 17:22,0,Hi! Seems strange. Nothing we've got reports off. Contact our customer service if the problems continue. /Joakim,2025-07-30T13:58:09.107310,Fails sometimes on my 30day tickets.  Not even restart off the app will let the scanners  recognize the ticket. Which is bullcrap and leads to a pretty uncomfortable journey traveling and trying the scanner over and over. At least the Jojo cards don't fail.  It also seems like some drivers don't know how to handle the system in the bus itself. Just waving me past whenever they can't get it working.,Hi! Seems strange. Nothing we've got reports off. Contact our customer service if the problems continue. /Joakim,,,
f514,se.skanetrafiken.washington,Skånetrafiken,A Google user,2,"Bättre, men mycket saknas. Det jobbigaste är att man måste ta bort sitt sök resultat för att komma åt biljetten, och att det är så många tryck innan biljetten kommer upp. Vore bättre att man kunde typ swipa åt höger för att få upp biljett direkt och att ens planering inte nollställs när man kollar sin biljett, så att man fortfarande vet vart man ska efter man visat biljetten, speciellt om man har många byten. Kan vara lite knepigt att söka om allt, speciellt om man befinner sig på ett annat ställe.  Planeringen saknar många alternativ, och ger ofta byten som man inte hinner om en buss är t.ex två minuter för sen. Det finns alltså fler bussar att använda än vad appen visar, och många som inte visas är bättre att ta om man ska t.ex byta till tåg.",11/13/2017 13:05,3,,2025-07-30T13:58:09.107310,"Better, but much is missing.The most difficult thing is that you have to remove your search results to access the ticket, and that there are so many prints before the ticket comes up.Would be better that you could kind of swipe right to get a ticket directly and that your planning is not reset when you check your ticket, so that you still know where to show the ticket, especially if you have many changes.Can be a little tricky to look for everything, especially if you are in another place.The planning lacks many options, and often gives changes that you do not have time if a bus is for example two minutes by late.Thus, there are more buses to use than the app shows, and many that are not shown are better to take if, for example, you should switch to trains.",,,,
f515,se.skanetrafiken.washington,Skånetrafiken,A Google user,1,Sämsta appen 2017,11/12/2017 2:06,0,,2025-07-30T13:58:09.107310,Worst app 2017,,,,
f516,se.skanetrafiken.washington,Skånetrafiken,A Google user,1,Hur kan man göra ett så otroligt korkat system då man inte kan använda era ersättningskoder. Dessa ska vist bara brinna inne om man vill använda eran app.,11/9/2017 21:07,0,Hej! Det är planerat för 2018! Vi hade gärna haft det klart tidigare men det har inte varit möjligt. Ansöker du om ersättning idag och vill använda det till appen får du välja kontant ersättning. /Joakim,2025-07-30T13:58:09.107310,How can you make such an incredibly stupid system as you cannot use your replacement codes.These should only burn inside if you want to use your app.,"Hello!It's planned for 2018!We would have liked to have been clear before, but it has not been possible.If you apply for compensation today and want to use it for the app, you can choose cash compensation./Joakim",,,
f517,se.skanetrafiken.washington,Skånetrafiken,A Google user,3,Gör biljetterna så de är konto kopplade så att de går att få tag i på annat håll. Vid typ trasig eller bort tappad tele. Även om man har fler enheter,11/7/2017 21:35,0,"Hej! Möjligen att logga in för att få tillbaka biljetter om man byter telefon, låna ut biljetter eller ge bort biljetter kommer i början på 2018 är vår plan! /Joakim",2025-07-30T13:58:09.107310,Make the tickets so they are account connected so that they can be obtained elsewhere.In case of TRASSY or away dropped tele.Even if you have more units,"Hello!Possibly to log in to get back tickets if you change your phone, lend tickets or give away tickets will come in early 2018 is our plan!/Joakim",,,
f518,se.skanetrafiken.washington,Skånetrafiken,A Google user,4,Mycket bra app. Hade önskat att det funnits en widget som gått att placera på startskärmen med sin QR-kod. :),11/7/2017 13:05,1,Hej! Tack för feedbacken! Vi vet att fler efterlyser samma sak och det finns i planerna att göra det lättare att snabbt nå sin biljett. Men jag har inget datum för det just nu. Men vi ser att det behövs i någon form. /Joakim,2025-07-30T13:58:09.107310,Very good app.Had wished there was a widget that could be placed on the home screen with its QR code.:),Hello!Thanks for the feedback!We know that more people are looking for the same thing and there are plans to make it easier to quickly reach their ticket.But I have no date for it right now.But we see that it is needed in some form./Joakim,,,
f519,se.skanetrafiken.washington,Skånetrafiken,A Google user,1,Ni är ett helvetesprojekt som lever som en böld på samhället och inte har den minsta uppfattningen om vad kompetens och tid är för något. Avgå. Avveckla. Implodera.,11/7/2017 9:28,0,,2025-07-30T13:58:09.107310,You are a hell project that lives like a boil on society and does not have the slightest idea of what skills and time is for something.Resign.Liquidate.Implode.,,,,
f520,se.skanetrafiken.washington,Skånetrafiken,A Google user,1,Nu har jag alla 3 apparna installerade. Kan ni lägga all funktionalitet i en app tack? Hål i huet,10/28/2017 13:01,0,Hej! Den här appen kommer på sikt att ersätta Reseplaneraren och kanske försvinner då även Stadsbiljetten. Men tills vår nya app innehåller allt så finns de gamla apparna kvar. /Joakim,2025-07-30T13:58:09.107310,Now I have all 3 apps installed.Can you put all the functionality in an app please?Hole in the huet,"Hello!This app will in the long term replace the travel planner and may then disappear the city ticket as well.But until our new app contains everything, the old apps remain./Joakim",,,
f521,se.skanetrafiken.washington,Skånetrafiken,A Google user,2,"Har varit kass, så bytade tillbaka till gamla appen. Tänkte ge nya appen en chans till, nu kan jag inte ens lägga till mitt nummer för att den inte skickar koden. Kasst",10/24/2017 20:58,0,Hej! Kontakta gärna vår kundtjänst om du fortfarande har problem så får dom hjälpa dig. /Joakim,2025-07-30T13:58:09.107310,"Have been cash, so switched back to the old app.Thought to give the new app another chance, now I can't even add my number because it doesn't send the code.Casst",Hello!Please contact our customer service if you still have problems and they will help you./Joakim,,,
f522,se.skanetrafiken.washington,Skånetrafiken,A Google user,2,It does not work properly. Each time it shows different price for ticket.,10/19/2017 19:07,0,"Hi! Seems odd, can you show us any examples? Depending on the stops you choose the size of your zone can change and therefore also the price. /Joakim",2025-07-30T13:58:09.107310,It does not work properly. Each time it shows different price for ticket.,"Hi! Seems odd, can you show us any examples? Depending on the stops you choose the size of your zone can change and therefore also the price. /Joakim",,,
f523,se.skanetrafiken.washington,Skånetrafiken,A Google user,1,"Går inte att lägga till ett kort så därför går den inte att använda, totalt värdelöst. För att klargöra, jag trycker på registrera när jag ska köpa min biljett och allt går fint, jag kan fylla i alla rutor men sen kan jag inte gå vidare, knappen spara är svart och går inte att interagera med. Är inte intresserad av att betala mina resor på faktura. Och ja, jag har aktiverat osäker kortbetalning på min bank i 60 minuter när jag gör detta så det är inte där skon klämmer. Jag har försökt lägga till ett kort nu 10 gånger under flertal månader.",10/6/2017 17:49,0,Hej! Betalningen sköts av Klarna så vi kan inte säga exakt vilka alternativ varje användare får. Men både betalkort och faktura finns som betalningsalternativ. Jag har skickad vidare felet till våra tekniker. Men jag skulle råda dig att kontakta Klarna eftersom det är deras vyer som betalningen hamnar i. /Joakim,2025-07-30T13:58:09.107310,"Unable to add a card so it is not possible to use, totally useless.To clarify, I press register when I buy my ticket and everything goes well, I can fill in all the boxes but then I can not move on, the button saves is black and cannot be interacted with.Am not interested in paying my travels on invoice.And yes, I have activated insecure card payment on my bank for 60 minutes when I do this so it is not where the shoe squeezes.I have tried to add a card now 10 times for several months.",Hello!The payment is managed by Klarna so we cannot say exactly what options each user gets.But both debit cards and invoice are available as payment options.I have sent further the error to our technicians.But I would advise you to contact Klarna because it is their views in which the payment ends up. /Joakim,,,
f524,se.skanetrafiken.washington,Skånetrafiken,A Google user,1,Tidtabeller som inte visar några förseningar. Avsaknad av möjlighet att ladda om listan över reseförslag mellan två platser.,10/4/2017 17:23,0,Hej! Tack för din input. Saknas förseningar beror det på att datan från en buss inte skickas in och drabbar alla våra alla och hemsida. Men givetvis nått som inte ska få inträffa. Ditt förslag om att ladda om listan har kommit från fler personer. /Joakim,2025-07-30T13:58:09.107310,Timetables that do not show any delays.The lack of the ability to reload the list of travel proposals between two places.,"Hello!Thanks for your input.If there is no delays, it is because the data from a bus is not sent in and affects all of our all our website.But of course something that should not occur.Your suggestion to reload the list has come from more people./Joakim",,,
f525,se.skanetrafiken.washington,Skånetrafiken,A Google user,2,"After several months of being release, it's still not possible to buy a ticket to Skåne - Älmhult, which was possible in the previous app.",10/2/2017 7:09,0,Hi! You can still use our old app for buying tickets outside Skåne. We're working to add the function for trips to for example Älmhult and Copenhagen right now. /Joakim,2025-07-30T13:58:09.107310,"After several months of being release, it's still not possible to buy a ticket to Skåne - Älmhult, which was possible in the previous app.",Hi! You can still use our old app for buying tickets outside Skåne. We're working to add the function for trips to for example Älmhult and Copenhagen right now. /Joakim,,,
f526,se.skanetrafiken.washington,Skånetrafiken,A Google user,2,Riktigt korkat att man fortfarande inte kan lägga till och betala med ett jojokort. Och varför inte ha möjlighet att byta språk till iaf engelska? Typiskt utvecklare att hellre släppa en app så tidigt som möjligt som inte är 100% än att vänta lite längre och verkligen släppa en bra solid app som täcker allas behov.,9/24/2017 10:23,0,"Hej! Appen är den första delen av vårt nya biljettsystem därför går det inte att koppla till ditt Jojo-kort. Fler alternativ i vårt nya system, som till exempel kort, kommer. Engelska är också något som kommer framöver. Vi tycker att det är bra att få in feedback medan vi lägger till funktioner, då blir det en så bra produkt som möjligt. /Joakim",2025-07-30T13:58:09.107310,Really stupid that you still can't add and pay with a jojo card.And why not have the opportunity to change languages to English?Typically developers to rather release an app as early as possible that is not 100% than wait a little longer and really release a good solid app that covers everyone's needs.,"Hello!The app is the first part of our new ticket system so it is not possible to connect to your Jojo card.More options in our new system, such as cards, are coming.English is also something that will come in the future.We think it is good to get feedback while adding features, then it becomes as good a product as possible./Joakim",,,
f527,se.skanetrafiken.washington,Skånetrafiken,A Google user,2,I'm an International student .... How am I supposed to use it if its written in Swedish only.,9/20/2017 16:52,3,Hi! A version in  English will come! /Joakim,2025-07-30T13:58:09.107310,I'm an International student .... How am I supposed to use it if its written in Swedish only.,Hi! A version in  English will come! /Joakim,,,
f528,se.skanetrafiken.washington,Skånetrafiken,A Google user,4,"Appen har blivit bättre under halvåret den har funnits, så det går åt rätt håll!",9/20/2017 12:22,9,Tack! Fler förbättringar är på väg. /Joakim,2025-07-30T13:58:09.107310,"The app has gotten better during the six months it has existed, so it goes in the right direction!",Thanks!More improvements are on the way./Joakim,,,
f529,se.skanetrafiken.washington,Skånetrafiken,A Google user,2,"The other, older, app suddenly has a structural payment handling error. So I tried this app. However, this app does not even allow me to register a trip to buy (let alone pay for it). I see the trip, but when trying to buy, no start or end point show up. I have a standard samsung (S7) with original latest firmware. Even the Skanetraficken office in Lund could not make it work. Sad to see a previously working app now unusable.",9/18/2017 12:47,0,Hi! That seems really strange! Please contact our customer service so that they can make a case about this. Seems like something we should investigate. /Joakim,2025-07-30T13:58:09.107310,"The other, older, app suddenly has a structural payment handling error. So I tried this app. However, this app does not even allow me to register a trip to buy (let alone pay for it). I see the trip, but when trying to buy, no start or end point show up. I have a standard samsung (S7) with original latest firmware. Even the Skanetraficken office in Lund could not make it work. Sad to see a previously working app now unusable.",Hi! That seems really strange! Please contact our customer service so that they can make a case about this. Seems like something we should investigate. /Joakim,,,
f530,se.skanetrafiken.washington,Skånetrafiken,A Google user,3,"I have this app installed but I'm not using it at all as it hasn't achieved feature parity with the old app. I even find that sometimes, it reports the train times wrongly, the other day coming from Copenhagen it completely missed a train. Something the old app didn't do. In any case I keep monitoring it once a while as I do like the interface. It would be nice if I can register and have my jojo card period ticket receipt on this so I can show the ticket inspectors on the train.",9/14/2017 10:17,0,Thanks for your feedback! We want the app to be better than our old app and we know we have some things to refine and work on. One big difference between the apps is that this one tells you the arrival times in real-time and not in scheduled time as the old app. And the new app only shows departures you can acctually make. Regards. /Joakim,2025-07-30T13:58:09.107310,"I have this app installed but I'm not using it at all as it hasn't achieved feature parity with the old app. I even find that sometimes, it reports the train times wrongly, the other day coming from Copenhagen it completely missed a train. Something the old app didn't do. In any case I keep monitoring it once a while as I do like the interface. It would be nice if I can register and have my jojo card period ticket receipt on this so I can show the ticket inspectors on the train.",Thanks for your feedback! We want the app to be better than our old app and we know we have some things to refine and work on. One big difference between the apps is that this one tells you the arrival times in real-time and not in scheduled time as the old app. And the new app only shows departures you can acctually make. Regards. /Joakim,,,
f531,se.skanetrafiken.washington,Skånetrafiken,A Google user,2,What is the point if you can't book a ticket to Copenhagen...,9/4/2017 20:45,0,Hi! The great majority of the trips with Skånetrafiken are within Skåne and therefore we started with that feature in our new app. But we will add trips to Denmark in the near future. Untill that you can use our other app. /Joakim,2025-07-30T13:58:09.107310,What is the point if you can't book a ticket to Copenhagen...,Hi! The great majority of the trips with Skånetrafiken are within Skåne and therefore we started with that feature in our new app. But we will add trips to Denmark in the near future. Untill that you can use our other app. /Joakim,,,
f532,se.skanetrafiken.washington,Skånetrafiken,A Google user,3,"Min Samsung galaxy s5 neo brukade krasha närsom, ibland fick man vänta ett par timmar innan telefonen gick att starta igen. Detta hände dagligen. Dock så har det inte hänt sedan jag avinstallerade appen, för 5 dagar sedan.",9/4/2017 7:15,0,Hej! Det låter märkligt och är inget vi har fått rapporter om. Skulle problemen återkomma om du installerar appen igen får du gärna kontakta vår kundtjänst. /Joakim,2025-07-30T13:58:09.107310,"My Samsung Galaxy S5 Neo used to Krasha at this time, sometimes you had to wait a couple of hours before the phone could start again.This happened daily.However, it has not happened since I uninstalled the app, 5 days ago.","Hello!It sounds strange and is nothing we have received reports on.Should the problems return if you reinstall the app again, please feel free to contact our customer service./Joakim",,,
f533,se.skanetrafiken.washington,Skånetrafiken,A Google user,2,"When you search a journey and the bus cannot drive it, please don't show it on the journey planner. My bus did not stop at the place where my connecting bus goes from but the information was not obvious enough.",8/30/2017 7:43,0,Hi! Thanks for your feedback. /Joakim,2025-07-30T13:58:09.107310,"When you search a journey and the bus cannot drive it, please don't show it on the journey planner. My bus did not stop at the place where my connecting bus goes from but the information was not obvious enough.",Hi! Thanks for your feedback. /Joakim,,,
f534,se.skanetrafiken.washington,Skånetrafiken,A Google user,1,"App asks ""Where do you want to go?"", so any reasonable person will assume that you tap the box underneath that to type your destination. But then the page transforms and what you type there DOESN'T go into the box labeled ""to"", but the box labeled ""from"".   This makes NO sense whatsoever.   Also, stop bugging me to start location services!!! I don't want to waste battery and I know what bus stop I need. How many of your customers are actually completely oblivious to where they are?   Also, make it *obvious* when the departure time displayed has been affected somehow! If the bus is 10min late, it might catch up to its time table and when you show up at the time in the app, you're 10 min late!",8/29/2017 16:20,0,,2025-07-30T13:58:09.107310,"App asks ""Where do you want to go?"", so any reasonable person will assume that you tap the box underneath that to type your destination. But then the page transforms and what you type there DOESN'T go into the box labeled ""to"", but the box labeled ""from"".   This makes NO sense whatsoever.   Also, stop bugging me to start location services!!! I don't want to waste battery and I know what bus stop I need. How many of your customers are actually completely oblivious to where they are?   Also, make it *obvious* when the departure time displayed has been affected somehow! If the bus is 10min late, it might catch up to its time table and when you show up at the time in the app, you're 10 min late!",,,,
f535,se.skanetrafiken.washington,Skånetrafiken,A Google user,3,Looks better but has less features. Why release an app that doesn't sell tickets for the biggest airport in the vicinity?,8/29/2017 9:18,1,,2025-07-30T13:58:09.107310,Looks better but has less features. Why release an app that doesn't sell tickets for the biggest airport in the vicinity?,,,,
f536,se.skanetrafiken.washington,Skånetrafiken,A Google user,4,Works well for my purposes. Works very well to buy 30 day periods. I still miss the old feature of saving predefined trips. I also miss a functionality to have a shortcut to your 30 day period ticket directly on the home screen. Quite a few clicks for being able to show your ticket..,8/29/2017 7:09,0,"Thanks! We're working on more feature, for example the choice of saving your trips and not only favourite places. This is just the beginning! /Joakim",2025-07-30T13:58:09.107310,Works well for my purposes. Works very well to buy 30 day periods. I still miss the old feature of saving predefined trips. I also miss a functionality to have a shortcut to your 30 day period ticket directly on the home screen. Quite a few clicks for being able to show your ticket..,"Thanks! We're working on more feature, for example the choice of saving your trips and not only favourite places. This is just the beginning! /Joakim",,,
f537,se.skanetrafiken.washington,Skånetrafiken,A Google user,3,"Appen verkar nice, men går det att ha tågbilljett offline? pga inget wifi finns på öresundstågen och jag kör surfplatta. Jag är student och pendlar till blekinge. Hjälp!!!",8/16/2017 13:02,1,Hej! Du behöver ha internetuppkoppling på när du reser med appen. Använder du en läsplatta behöver du till exempel dela uppkopplingen från din telefon om du har det. Biljetten klarar sig kortare stunder utan internet men du behöver vara online. /Joakim,2025-07-30T13:58:09.107310,"The app seems nice, but is it possible to have a train bill offline?Due to no wifi is on the Öresund train and I run a tablet.I am a student and commute to Blekinge.Help!!!","Hello!You need to have internet connection on when traveling with the app.For example, if you use a tablet, you need to share the connection from your phone if you have it.The ticket can do shorter moments without the internet but you need to be online./Joakim",,,
f538,se.skanetrafiken.washington,Skånetrafiken,A Google user,1,krångligt app. har köpt enkel resa  och det aktiverar direkt. vad är det för skit. Då kan jag inte använda biljetten sen. Det är som jag slössar min pengar för ingenting. Stackars kunder eller hur.,8/16/2017 11:26,0,"Hej! När du köper din biljett kan du välja att klicka ur rutan ""Aktivera biljett direkt"" då är biljetten inaktiv när du köper den och du får själv välja när du vill använda den. /Joakim",2025-07-30T13:58:09.107310,Funny app.Have bought easy trip and it activates directly.What is the crap.Then I can't use the ticket later.It's like I let go of my money for nothing.Poor customers or how.,"Hello!When you buy your ticket, you can choose to click from the ""Enable ticket directly"" box then the ticket is inactive when you buy it and you can choose for yourself when you want to use it./Joakim",,,
f539,se.skanetrafiken.washington,Skånetrafiken,A Google user,3,I could buy tickets to/from Copenhagen on the old app but not on this new one. Seriously inconvenient.,8/13/2017 9:35,0,Hi! We will add tickets to Denmark in the future. Stay tuned! /Joakim,2025-07-30T13:58:09.107310,I could buy tickets to/from Copenhagen on the old app but not on this new one. Seriously inconvenient.,Hi! We will add tickets to Denmark in the future. Stay tuned! /Joakim,,,
